system:index,id,.geo
1_2_LE07_022039_20000715,1_2_LE07_022039_20000715,
1_2_LE07_022039_20000731,1_2_LE07_022039_20000731,
1_2_LE07_022039_20000816,1_2_LE07_022039_20000816,
1_2_LE07_022039_20000901,1_2_LE07_022039_20000901,
1_2_LE07_022039_20000917,1_2_LE07_022039_20000917,
1_2_LE07_022039_20001003,1_2_LE07_022039_20001003,
1_2_LE07_022039_20001019,1_2_LE07_022039_20001019,
1_2_LE07_022039_20001104,1_2_LE07_022039_20001104,
1_2_LE07_022039_20001120,1_2_LE07_022039_20001120,
1_2_LE07_022039_20001206,1_2_LE07_022039_20001206,
1_2_LE07_022039_20001222,1_2_LE07_022039_20001222,
1_2_LE07_022039_20010107,1_2_LE07_022039_20010107,
1_2_LE07_022039_20010123,1_2_LE07_022039_20010123,
1_2_LE07_022039_20010208,1_2_LE07_022039_20010208,
1_2_LE07_022039_20010224,1_2_LE07_022039_20010224,
1_2_LE07_022039_20010312,1_2_LE07_022039_20010312,
1_2_LE07_022039_20010413,1_2_LE07_022039_20010413,
1_2_LE07_022039_20010429,1_2_LE07_022039_20010429,
1_2_LE07_022039_20010515,1_2_LE07_022039_20010515,
1_2_LE07_022039_20010531,1_2_LE07_022039_20010531,
1_2_LE07_022039_20010616,1_2_LE07_022039_20010616,
1_2_LE07_022039_20010702,1_2_LE07_022039_20010702,
1_2_LE07_022039_20010718,1_2_LE07_022039_20010718,
1_2_LE07_022039_20010803,1_2_LE07_022039_20010803,
1_2_LE07_022039_20010819,1_2_LE07_022039_20010819,
1_2_LE07_022039_20010904,1_2_LE07_022039_20010904,
1_2_LE07_022039_20010920,1_2_LE07_022039_20010920,
1_2_LE07_022039_20011022,1_2_LE07_022039_20011022,
1_2_LE07_022039_20011107,1_2_LE07_022039_20011107,
1_2_LE07_022039_20011123,1_2_LE07_022039_20011123,
1_2_LE07_022039_20020110,1_2_LE07_022039_20020110,
1_2_LE07_022039_20020126,1_2_LE07_022039_20020126,
1_2_LE07_022039_20020211,1_2_LE07_022039_20020211,
1_2_LE07_022039_20020227,1_2_LE07_022039_20020227,
1_2_LE07_022039_20020315,1_2_LE07_022039_20020315,
1_2_LE07_022039_20020416,1_2_LE07_022039_20020416,
1_2_LE07_022039_20020502,1_2_LE07_022039_20020502,
1_2_LE07_022039_20020603,1_2_LE07_022039_20020603,
1_2_LE07_022039_20020619,1_2_LE07_022039_20020619,
1_2_LE07_022039_20020705,1_2_LE07_022039_20020705,
1_2_LE07_022039_20020721,1_2_LE07_022039_20020721,
1_2_LE07_022039_20020822,1_2_LE07_022039_20020822,
1_2_LE07_022039_20020923,1_2_LE07_022039_20020923,
1_2_LE07_022039_20021110,1_2_LE07_022039_20021110,
1_2_LE07_022039_20021126,1_2_LE07_022039_20021126,
1_2_LE07_022039_20021212,1_2_LE07_022039_20021212,
1_2_LE07_022039_20021228,1_2_LE07_022039_20021228,
1_2_LE07_022039_20030113,1_2_LE07_022039_20030113,
1_2_LE07_022039_20030129,1_2_LE07_022039_20030129,
1_2_LE07_022039_20030214,1_2_LE07_022039_20030214,
1_2_LE07_022039_20030302,1_2_LE07_022039_20030302,
1_2_LE07_022039_20030318,1_2_LE07_022039_20030318,
1_2_LE07_022039_20030403,1_2_LE07_022039_20030403,
1_2_LE07_022039_20030419,1_2_LE07_022039_20030419,
1_2_LE07_022039_20030505,1_2_LE07_022039_20030505,
1_2_LE07_022039_20030521,1_2_LE07_022039_20030521,
1_2_LE07_022039_20030724,1_2_LE07_022039_20030724,
1_2_LE07_022039_20030809,1_2_LE07_022039_20030809,
1_2_LE07_022039_20030825,1_2_LE07_022039_20030825,
1_2_LE07_022039_20030926,1_2_LE07_022039_20030926,
1_2_LE07_022039_20031012,1_2_LE07_022039_20031012,
1_2_LE07_022039_20031028,1_2_LE07_022039_20031028,
1_2_LE07_022039_20031113,1_2_LE07_022039_20031113,
1_2_LE07_022039_20031129,1_2_LE07_022039_20031129,
1_2_LE07_022039_20031215,1_2_LE07_022039_20031215,
1_2_LE07_022039_20031231,1_2_LE07_022039_20031231,
1_2_LE07_022039_20040116,1_2_LE07_022039_20040116,
1_2_LE07_022039_20040217,1_2_LE07_022039_20040217,
1_2_LE07_022039_20040320,1_2_LE07_022039_20040320,
1_2_LE07_022039_20040405,1_2_LE07_022039_20040405,
1_2_LE07_022039_20040421,1_2_LE07_022039_20040421,
1_2_LE07_022039_20040507,1_2_LE07_022039_20040507,
1_2_LE07_022039_20040523,1_2_LE07_022039_20040523,
1_2_LE07_022039_20040608,1_2_LE07_022039_20040608,
1_2_LE07_022039_20040624,1_2_LE07_022039_20040624,
1_2_LE07_022039_20040710,1_2_LE07_022039_20040710,
1_2_LE07_022039_20040726,1_2_LE07_022039_20040726,
1_2_LE07_022039_20040811,1_2_LE07_022039_20040811,
1_2_LE07_022039_20040827,1_2_LE07_022039_20040827,
1_2_LE07_022039_20040912,1_2_LE07_022039_20040912,
1_2_LE07_022039_20040928,1_2_LE07_022039_20040928,
1_2_LE07_022039_20041030,1_2_LE07_022039_20041030,
1_2_LE07_022039_20041115,1_2_LE07_022039_20041115,
1_2_LE07_022039_20041201,1_2_LE07_022039_20041201,
1_2_LE07_022039_20041217,1_2_LE07_022039_20041217,
1_2_LE07_022039_20050102,1_2_LE07_022039_20050102,
1_2_LE07_022039_20050118,1_2_LE07_022039_20050118,
1_2_LE07_022039_20050219,1_2_LE07_022039_20050219,
1_2_LE07_022039_20050307,1_2_LE07_022039_20050307,
1_2_LE07_022039_20050323,1_2_LE07_022039_20050323,
1_2_LE07_022039_20050408,1_2_LE07_022039_20050408,
1_2_LE07_022039_20050424,1_2_LE07_022039_20050424,
1_2_LE07_022039_20050510,1_2_LE07_022039_20050510,
1_2_LE07_022039_20050526,1_2_LE07_022039_20050526,
1_2_LE07_022039_20050627,1_2_LE07_022039_20050627,
1_2_LE07_022039_20050713,1_2_LE07_022039_20050713,
1_2_LE07_022039_20050729,1_2_LE07_022039_20050729,
1_2_LE07_022039_20050814,1_2_LE07_022039_20050814,
1_2_LE07_022039_20050830,1_2_LE07_022039_20050830,
1_2_LE07_022039_20050915,1_2_LE07_022039_20050915,
1_2_LE07_022039_20051001,1_2_LE07_022039_20051001,
1_2_LE07_022039_20051017,1_2_LE07_022039_20051017,
1_2_LE07_022039_20051102,1_2_LE07_022039_20051102,
1_2_LE07_022039_20051118,1_2_LE07_022039_20051118,
1_2_LE07_022039_20051220,1_2_LE07_022039_20051220,
1_2_LE07_022039_20060105,1_2_LE07_022039_20060105,
1_2_LE07_022039_20060206,1_2_LE07_022039_20060206,
1_2_LE07_022039_20060222,1_2_LE07_022039_20060222,
1_2_LE07_022039_20060310,1_2_LE07_022039_20060310,
1_2_LE07_022039_20060326,1_2_LE07_022039_20060326,
1_2_LE07_022039_20060411,1_2_LE07_022039_20060411,
1_2_LE07_022039_20060427,1_2_LE07_022039_20060427,
1_2_LE07_022039_20060513,1_2_LE07_022039_20060513,
1_2_LE07_022039_20060529,1_2_LE07_022039_20060529,
1_2_LE07_022039_20060614,1_2_LE07_022039_20060614,
1_2_LE07_022039_20060630,1_2_LE07_022039_20060630,
1_2_LE07_022039_20060716,1_2_LE07_022039_20060716,
1_2_LE07_022039_20060801,1_2_LE07_022039_20060801,
1_2_LE07_022039_20060817,1_2_LE07_022039_20060817,
1_2_LE07_022039_20060902,1_2_LE07_022039_20060902,
1_2_LE07_022039_20060918,1_2_LE07_022039_20060918,
1_2_LE07_022039_20061020,1_2_LE07_022039_20061020,
1_2_LE07_022039_20061105,1_2_LE07_022039_20061105,
1_2_LE07_022039_20061121,1_2_LE07_022039_20061121,
1_2_LE07_022039_20061207,1_2_LE07_022039_20061207,
1_2_LE07_022039_20061223,1_2_LE07_022039_20061223,
1_2_LE07_022039_20070108,1_2_LE07_022039_20070108,
1_2_LE07_022039_20070209,1_2_LE07_022039_20070209,
1_2_LE07_022039_20070225,1_2_LE07_022039_20070225,
1_2_LE07_022039_20070313,1_2_LE07_022039_20070313,
1_2_LE07_022039_20070329,1_2_LE07_022039_20070329,
1_2_LE07_022039_20070430,1_2_LE07_022039_20070430,
1_2_LE07_022039_20070601,1_2_LE07_022039_20070601,
1_2_LE07_022039_20070617,1_2_LE07_022039_20070617,
1_2_LE07_022039_20070703,1_2_LE07_022039_20070703,
1_2_LE07_022039_20070719,1_2_LE07_022039_20070719,
1_2_LE07_022039_20070804,1_2_LE07_022039_20070804,
1_2_LE07_022039_20070820,1_2_LE07_022039_20070820,
1_2_LE07_022039_20070905,1_2_LE07_022039_20070905,
1_2_LE07_022039_20070921,1_2_LE07_022039_20070921,
1_2_LE07_022039_20071007,1_2_LE07_022039_20071007,
1_2_LE07_022039_20071108,1_2_LE07_022039_20071108,
1_2_LE07_022039_20071124,1_2_LE07_022039_20071124,
1_2_LE07_022039_20071210,1_2_LE07_022039_20071210,
1_2_LE07_022039_20071226,1_2_LE07_022039_20071226,
1_2_LE07_022039_20080111,1_2_LE07_022039_20080111,
1_2_LE07_022039_20080212,1_2_LE07_022039_20080212,
1_2_LE07_022039_20080228,1_2_LE07_022039_20080228,
1_2_LE07_022039_20080315,1_2_LE07_022039_20080315,
1_2_LE07_022039_20080331,1_2_LE07_022039_20080331,
1_2_LE07_022039_20080416,1_2_LE07_022039_20080416,
1_2_LE07_022039_20080502,1_2_LE07_022039_20080502,
1_2_LE07_022039_20080518,1_2_LE07_022039_20080518,
1_2_LE07_022039_20080603,1_2_LE07_022039_20080603,
1_2_LE07_022039_20080619,1_2_LE07_022039_20080619,
1_2_LE07_022039_20080705,1_2_LE07_022039_20080705,
1_2_LE07_022039_20080721,1_2_LE07_022039_20080721,
1_2_LE07_022039_20080806,1_2_LE07_022039_20080806,
1_2_LE07_022039_20080822,1_2_LE07_022039_20080822,
1_2_LE07_022039_20080907,1_2_LE07_022039_20080907,
1_2_LE07_022039_20080923,1_2_LE07_022039_20080923,
1_2_LE07_022039_20081009,1_2_LE07_022039_20081009,
1_2_LE07_022039_20081025,1_2_LE07_022039_20081025,
1_2_LE07_022039_20081110,1_2_LE07_022039_20081110,
1_2_LE07_022039_20081126,1_2_LE07_022039_20081126,
1_2_LE07_022039_20081212,1_2_LE07_022039_20081212,
1_2_LE07_022039_20090113,1_2_LE07_022039_20090113,
1_2_LE07_022039_20090129,1_2_LE07_022039_20090129,
1_2_LE07_022039_20090302,1_2_LE07_022039_20090302,
1_2_LE07_022039_20090318,1_2_LE07_022039_20090318,
1_2_LE07_022039_20090403,1_2_LE07_022039_20090403,
1_2_LE07_022039_20090521,1_2_LE07_022039_20090521,
1_2_LE07_022039_20090606,1_2_LE07_022039_20090606,
1_2_LE07_022039_20090622,1_2_LE07_022039_20090622,
1_2_LE07_022039_20090708,1_2_LE07_022039_20090708,
1_2_LE07_022039_20090724,1_2_LE07_022039_20090724,
1_2_LE07_022039_20090809,1_2_LE07_022039_20090809,
1_2_LE07_022039_20090825,1_2_LE07_022039_20090825,
1_2_LE07_022039_20090910,1_2_LE07_022039_20090910,
1_2_LE07_022039_20091012,1_2_LE07_022039_20091012,
1_2_LE07_022039_20091028,1_2_LE07_022039_20091028,
1_2_LE07_022039_20091113,1_2_LE07_022039_20091113,
1_2_LE07_022039_20091129,1_2_LE07_022039_20091129,
1_2_LE07_022039_20091231,1_2_LE07_022039_20091231,
1_2_LE07_022039_20100201,1_2_LE07_022039_20100201,
1_2_LE07_022039_20100217,1_2_LE07_022039_20100217,
1_2_LE07_022039_20100305,1_2_LE07_022039_20100305,
1_2_LE07_022039_20100321,1_2_LE07_022039_20100321,
1_2_LE07_022039_20100508,1_2_LE07_022039_20100508,
1_2_LE07_022039_20100524,1_2_LE07_022039_20100524,
1_2_LE07_022039_20100609,1_2_LE07_022039_20100609,
1_2_LE07_022039_20100625,1_2_LE07_022039_20100625,
1_2_LE07_022039_20100711,1_2_LE07_022039_20100711,
1_2_LE07_022039_20100727,1_2_LE07_022039_20100727,
1_2_LE07_022039_20100913,1_2_LE07_022039_20100913,
1_2_LE07_022039_20101015,1_2_LE07_022039_20101015,
1_2_LE07_022039_20101031,1_2_LE07_022039_20101031,
1_2_LE07_022039_20101202,1_2_LE07_022039_20101202,
1_2_LE07_022039_20110103,1_2_LE07_022039_20110103,
1_2_LE07_022039_20110119,1_2_LE07_022039_20110119,
1_2_LE07_022039_20110220,1_2_LE07_022039_20110220,
1_2_LE07_022039_20110324,1_2_LE07_022039_20110324,
1_2_LE07_022039_20110409,1_2_LE07_022039_20110409,
1_2_LE07_022039_20110425,1_2_LE07_022039_20110425,
1_2_LE07_022039_20110511,1_2_LE07_022039_20110511,
1_2_LE07_022039_20110612,1_2_LE07_022039_20110612,
1_2_LE07_022039_20110628,1_2_LE07_022039_20110628,
1_2_LE07_022039_20110714,1_2_LE07_022039_20110714,
1_2_LE07_022039_20110730,1_2_LE07_022039_20110730,
1_2_LE07_022039_20110815,1_2_LE07_022039_20110815,
1_2_LE07_022039_20110831,1_2_LE07_022039_20110831,
1_2_LE07_022039_20110916,1_2_LE07_022039_20110916,
1_2_LE07_022039_20111119,1_2_LE07_022039_20111119,
1_2_LE07_022039_20111205,1_2_LE07_022039_20111205,
1_2_LE07_022039_20111221,1_2_LE07_022039_20111221,
1_2_LE07_022039_20120106,1_2_LE07_022039_20120106,
1_2_LE07_022039_20120207,1_2_LE07_022039_20120207,
1_2_LE07_022039_20120310,1_2_LE07_022039_20120310,
1_2_LE07_022039_20120326,1_2_LE07_022039_20120326,
1_2_LE07_022039_20120411,1_2_LE07_022039_20120411,
1_2_LE07_022039_20120427,1_2_LE07_022039_20120427,
1_2_LE07_022039_20120513,1_2_LE07_022039_20120513,
1_2_LE07_022039_20120529,1_2_LE07_022039_20120529,
1_2_LE07_022039_20120614,1_2_LE07_022039_20120614,
1_2_LE07_022039_20120630,1_2_LE07_022039_20120630,
1_2_LE07_022039_20120716,1_2_LE07_022039_20120716,
1_2_LE07_022039_20120801,1_2_LE07_022039_20120801,
1_2_LE07_022039_20120817,1_2_LE07_022039_20120817,
1_2_LE07_022039_20120902,1_2_LE07_022039_20120902,
1_2_LE07_022039_20120918,1_2_LE07_022039_20120918,
1_2_LE07_022039_20121004,1_2_LE07_022039_20121004,
1_2_LE07_022039_20121020,1_2_LE07_022039_20121020,
1_2_LE07_022039_20121105,1_2_LE07_022039_20121105,
1_2_LE07_022039_20121121,1_2_LE07_022039_20121121,
1_2_LE07_022039_20121207,1_2_LE07_022039_20121207,
1_2_LE07_022039_20130124,1_2_LE07_022039_20130124,
1_2_LE07_022039_20130209,1_2_LE07_022039_20130209,
1_2_LE07_022039_20130313,1_2_LE07_022039_20130313,
1_2_LE07_022039_20130329,1_2_LE07_022039_20130329,
1_2_LE07_022039_20130617,1_2_LE07_022039_20130617,
1_2_LE07_022039_20130703,1_2_LE07_022039_20130703,
1_2_LE07_022039_20130804,1_2_LE07_022039_20130804,
1_2_LE07_022039_20130820,1_2_LE07_022039_20130820,
1_2_LE07_022039_20130905,1_2_LE07_022039_20130905,
1_2_LE07_022039_20131007,1_2_LE07_022039_20131007,
1_2_LE07_022039_20131023,1_2_LE07_022039_20131023,
1_2_LE07_022039_20131108,1_2_LE07_022039_20131108,
1_2_LE07_022039_20131124,1_2_LE07_022039_20131124,
1_2_LE07_022039_20131210,1_2_LE07_022039_20131210,
1_2_LE07_022039_20131226,1_2_LE07_022039_20131226,
1_2_LE07_022039_20140111,1_2_LE07_022039_20140111,
1_2_LE07_022039_20140228,1_2_LE07_022039_20140228,
1_2_LE07_022039_20140401,1_2_LE07_022039_20140401,
1_2_LE07_022039_20140503,1_2_LE07_022039_20140503,
1_2_LE07_022039_20140519,1_2_LE07_022039_20140519,
1_2_LE07_022039_20140604,1_2_LE07_022039_20140604,
1_2_LE07_022039_20140620,1_2_LE07_022039_20140620,
1_2_LE07_022039_20140706,1_2_LE07_022039_20140706,
1_2_LE07_022039_20140807,1_2_LE07_022039_20140807,
1_2_LE07_022039_20140823,1_2_LE07_022039_20140823,
1_2_LE07_022039_20140908,1_2_LE07_022039_20140908,
1_2_LE07_022039_20140924,1_2_LE07_022039_20140924,
1_2_LE07_022039_20141010,1_2_LE07_022039_20141010,
1_2_LE07_022039_20141026,1_2_LE07_022039_20141026,
1_2_LE07_022039_20141111,1_2_LE07_022039_20141111,
1_2_LE07_022039_20141127,1_2_LE07_022039_20141127,
1_2_LE07_022039_20141213,1_2_LE07_022039_20141213,
1_2_LE07_022039_20150130,1_2_LE07_022039_20150130,
1_2_LE07_022039_20150215,1_2_LE07_022039_20150215,
1_2_LE07_022039_20150303,1_2_LE07_022039_20150303,
1_2_LE07_022039_20150319,1_2_LE07_022039_20150319,
1_2_LE07_022039_20150404,1_2_LE07_022039_20150404,
1_2_LE07_022039_20150420,1_2_LE07_022039_20150420,
1_2_LE07_022039_20150506,1_2_LE07_022039_20150506,
1_2_LE07_022039_20150522,1_2_LE07_022039_20150522,
1_2_LE07_022039_20150607,1_2_LE07_022039_20150607,
1_2_LE07_022039_20150623,1_2_LE07_022039_20150623,
1_2_LE07_022039_20150709,1_2_LE07_022039_20150709,
1_2_LE07_022039_20150725,1_2_LE07_022039_20150725,
1_2_LE07_022039_20150810,1_2_LE07_022039_20150810,
1_2_LE07_022039_20150826,1_2_LE07_022039_20150826,
1_2_LE07_022039_20151013,1_2_LE07_022039_20151013,
1_2_LE07_022039_20151029,1_2_LE07_022039_20151029,
1_2_LE07_022039_20151114,1_2_LE07_022039_20151114,
1_2_LE07_022039_20151130,1_2_LE07_022039_20151130,
1_2_LE07_022039_20151216,1_2_LE07_022039_20151216,
1_2_LE07_022039_20160117,1_2_LE07_022039_20160117,
1_2_LE07_022039_20160218,1_2_LE07_022039_20160218,
1_2_LE07_022039_20160305,1_2_LE07_022039_20160305,
1_2_LE07_022039_20160321,1_2_LE07_022039_20160321,
1_2_LE07_022039_20160406,1_2_LE07_022039_20160406,
1_2_LE07_022039_20160422,1_2_LE07_022039_20160422,
1_2_LE07_022039_20160508,1_2_LE07_022039_20160508,
1_2_LE07_022039_20160524,1_2_LE07_022039_20160524,
1_2_LE07_022039_20160625,1_2_LE07_022039_20160625,
1_2_LE07_022039_20160711,1_2_LE07_022039_20160711,
1_2_LE07_022039_20160727,1_2_LE07_022039_20160727,
1_2_LE07_022039_20160913,1_2_LE07_022039_20160913,
1_2_LE07_022039_20160929,1_2_LE07_022039_20160929,
1_2_LE07_022039_20161015,1_2_LE07_022039_20161015,
1_2_LE07_022039_20161031,1_2_LE07_022039_20161031,
1_2_LE07_022039_20161116,1_2_LE07_022039_20161116,
1_2_LE07_022039_20161202,1_2_LE07_022039_20161202,
1_2_LE07_022039_20170103,1_2_LE07_022039_20170103,
1_2_LE07_022039_20170204,1_2_LE07_022039_20170204,
1_2_LE07_022039_20170220,1_2_LE07_022039_20170220,
1_2_LE07_022039_20170308,1_2_LE07_022039_20170308,
1_2_LE07_022039_20170425,1_2_LE07_022039_20170425,
1_2_LE07_022039_20170511,1_2_LE07_022039_20170511,
1_2_LE07_022039_20170527,1_2_LE07_022039_20170527,
1_2_LE07_022039_20170628,1_2_LE07_022039_20170628,
1_2_LE07_022039_20170714,1_2_LE07_022039_20170714,
1_2_LE07_022039_20170730,1_2_LE07_022039_20170730,
1_2_LE07_022039_20170815,1_2_LE07_022039_20170815,
1_2_LE07_022039_20170831,1_2_LE07_022039_20170831,
1_2_LE07_022039_20170916,1_2_LE07_022039_20170916,
1_2_LE07_022039_20171018,1_2_LE07_022039_20171018,
1_2_LE07_022039_20171103,1_2_LE07_022039_20171103,
1_2_LE07_022039_20171119,1_2_LE07_022039_20171119,
1_2_LE07_022039_20171205,1_2_LE07_022039_20171205,
1_2_LE07_022039_20171221,1_2_LE07_022039_20171221,
1_2_LE07_022039_20180106,1_2_LE07_022039_20180106,
1_2_LE07_022039_20180412,1_2_LE07_022039_20180412,
1_2_LE07_022039_20180428,1_2_LE07_022039_20180428,
1_2_LE07_022039_20180514,1_2_LE07_022039_20180514,
1_2_LE07_022039_20180530,1_2_LE07_022039_20180530,
1_2_LE07_022039_20180701,1_2_LE07_022039_20180701,
2_LC08_022039_20130329,2_LC08_022039_20130329,
2_LC08_022039_20130422,2_LC08_022039_20130422,
2_LC08_022039_20130524,2_LC08_022039_20130524,
2_LC08_022039_20130609,2_LC08_022039_20130609,
2_LC08_022039_20130625,2_LC08_022039_20130625,
2_LC08_022039_20130711,2_LC08_022039_20130711,
2_LC08_022039_20130812,2_LC08_022039_20130812,
2_LC08_022039_20130828,2_LC08_022039_20130828,
2_LC08_022039_20130913,2_LC08_022039_20130913,
2_LC08_022039_20130929,2_LC08_022039_20130929,
2_LC08_022039_20131015,2_LC08_022039_20131015,
2_LC08_022039_20131116,2_LC08_022039_20131116,
2_LC08_022039_20131202,2_LC08_022039_20131202,
2_LC08_022039_20131218,2_LC08_022039_20131218,
2_LC08_022039_20140103,2_LC08_022039_20140103,
2_LC08_022039_20140119,2_LC08_022039_20140119,
2_LC08_022039_20140220,2_LC08_022039_20140220,
2_LC08_022039_20140308,2_LC08_022039_20140308,
2_LC08_022039_20140324,2_LC08_022039_20140324,
2_LC08_022039_20140409,2_LC08_022039_20140409,
2_LC08_022039_20140425,2_LC08_022039_20140425,
2_LC08_022039_20140511,2_LC08_022039_20140511,
2_LC08_022039_20140527,2_LC08_022039_20140527,
2_LC08_022039_20140612,2_LC08_022039_20140612,
2_LC08_022039_20140628,2_LC08_022039_20140628,
2_LC08_022039_20140714,2_LC08_022039_20140714,
2_LC08_022039_20140730,2_LC08_022039_20140730,
2_LC08_022039_20140815,2_LC08_022039_20140815,
2_LC08_022039_20140831,2_LC08_022039_20140831,
2_LC08_022039_20140916,2_LC08_022039_20140916,
2_LC08_022039_20141002,2_LC08_022039_20141002,
2_LC08_022039_20141018,2_LC08_022039_20141018,
2_LC08_022039_20141103,2_LC08_022039_20141103,
2_LC08_022039_20141119,2_LC08_022039_20141119,
2_LC08_022039_20141205,2_LC08_022039_20141205,
2_LC08_022039_20141221,2_LC08_022039_20141221,
2_LC08_022039_20150106,2_LC08_022039_20150106,
2_LC08_022039_20150122,2_LC08_022039_20150122,
2_LC08_022039_20150207,2_LC08_022039_20150207,
2_LC08_022039_20150327,2_LC08_022039_20150327,
2_LC08_022039_20150428,2_LC08_022039_20150428,
2_LC08_022039_20150514,2_LC08_022039_20150514,
2_LC08_022039_20150530,2_LC08_022039_20150530,
2_LC08_022039_20150615,2_LC08_022039_20150615,
2_LC08_022039_20150701,2_LC08_022039_20150701,
2_LC08_022039_20150717,2_LC08_022039_20150717,
2_LC08_022039_20150802,2_LC08_022039_20150802,
2_LC08_022039_20150818,2_LC08_022039_20150818,
2_LC08_022039_20150903,2_LC08_022039_20150903,
2_LC08_022039_20150919,2_LC08_022039_20150919,
2_LC08_022039_20151005,2_LC08_022039_20151005,
2_LC08_022039_20151021,2_LC08_022039_20151021,
2_LC08_022039_20151106,2_LC08_022039_20151106,
2_LC08_022039_20151122,2_LC08_022039_20151122,
2_LC08_022039_20151208,2_LC08_022039_20151208,
2_LC08_022039_20160109,2_LC08_022039_20160109,
2_LC08_022039_20160210,2_LC08_022039_20160210,
2_LC08_022039_20160313,2_LC08_022039_20160313,
2_LC08_022039_20160329,2_LC08_022039_20160329,
2_LC08_022039_20160414,2_LC08_022039_20160414,
2_LC08_022039_20160516,2_LC08_022039_20160516,
2_LC08_022039_20160601,2_LC08_022039_20160601,
2_LC08_022039_20160617,2_LC08_022039_20160617,
2_LC08_022039_20160703,2_LC08_022039_20160703,
2_LC08_022039_20160719,2_LC08_022039_20160719,
2_LC08_022039_20160804,2_LC08_022039_20160804,
2_LC08_022039_20160820,2_LC08_022039_20160820,
2_LC08_022039_20160921,2_LC08_022039_20160921,
2_LC08_022039_20161007,2_LC08_022039_20161007,
2_LC08_022039_20161023,2_LC08_022039_20161023,
2_LC08_022039_20161108,2_LC08_022039_20161108,
2_LC08_022039_20161124,2_LC08_022039_20161124,
2_LC08_022039_20161210,2_LC08_022039_20161210,
2_LC08_022039_20161226,2_LC08_022039_20161226,
2_LC08_022039_20170111,2_LC08_022039_20170111,
2_LC08_022039_20170127,2_LC08_022039_20170127,
2_LC08_022039_20170228,2_LC08_022039_20170228,
2_LC08_022039_20170316,2_LC08_022039_20170316,
2_LC08_022039_20170401,2_LC08_022039_20170401,
2_LC08_022039_20170417,2_LC08_022039_20170417,
2_LC08_022039_20170519,2_LC08_022039_20170519,
2_LC08_022039_20170604,2_LC08_022039_20170604,
2_LC08_022039_20170706,2_LC08_022039_20170706,
2_LC08_022039_20170722,2_LC08_022039_20170722,
2_LC08_022039_20170807,2_LC08_022039_20170807,
2_LC08_022039_20170823,2_LC08_022039_20170823,
2_LC08_022039_20170908,2_LC08_022039_20170908,
2_LC08_022039_20170924,2_LC08_022039_20170924,
2_LC08_022039_20171010,2_LC08_022039_20171010,
2_LC08_022039_20171026,2_LC08_022039_20171026,
2_LC08_022039_20171111,2_LC08_022039_20171111,
2_LC08_022039_20171127,2_LC08_022039_20171127,
2_LC08_022039_20171213,2_LC08_022039_20171213,
2_LC08_022039_20171229,2_LC08_022039_20171229,
2_LC08_022039_20180114,2_LC08_022039_20180114,
2_LC08_022039_20180130,2_LC08_022039_20180130,
2_LC08_022039_20180215,2_LC08_022039_20180215,
2_LC08_022039_20180303,2_LC08_022039_20180303,
2_LC08_022039_20180319,2_LC08_022039_20180319,
2_LC08_022039_20180404,2_LC08_022039_20180404,
2_LC08_022039_20180420,2_LC08_022039_20180420,
2_LC08_022039_20180506,2_LC08_022039_20180506,
2_LC08_022039_20180522,2_LC08_022039_20180522,
2_LC08_022039_20180607,2_LC08_022039_20180607,
2_LC08_022039_20180623,2_LC08_022039_20180623,
2_LC08_022039_20180709,2_LC08_022039_20180709,
2_LC08_022039_20180725,2_LC08_022039_20180725,
2_LC08_022039_20180810,2_LC08_022039_20180810,
