system:index,id,.geo
1_2_LE07_037034_20101024,1_2_LE07_037034_20101024,
1_2_LE07_037034_20110504,1_2_LE07_037034_20110504,
1_2_LE07_037034_20110520,1_2_LE07_037034_20110520,
1_2_LE07_037034_20110605,1_2_LE07_037034_20110605,
1_2_LE07_037034_20110621,1_2_LE07_037034_20110621,
1_2_LE07_037034_20110707,1_2_LE07_037034_20110707,
1_2_LE07_037034_20110723,1_2_LE07_037034_20110723,
1_2_LE07_037034_20110808,1_2_LE07_037034_20110808,
1_2_LE07_037034_20110824,1_2_LE07_037034_20110824,
1_2_LE07_037034_20110909,1_2_LE07_037034_20110909,
1_2_LE07_037034_20110925,1_2_LE07_037034_20110925,
1_2_LE07_037034_20111011,1_2_LE07_037034_20111011,
1_2_LE07_037034_20111027,1_2_LE07_037034_20111027,
1_2_LE07_037034_20120506,1_2_LE07_037034_20120506,
1_2_LE07_037034_20120522,1_2_LE07_037034_20120522,
1_2_LE07_037034_20120607,1_2_LE07_037034_20120607,
1_2_LE07_037034_20120623,1_2_LE07_037034_20120623,
1_2_LE07_037034_20120709,1_2_LE07_037034_20120709,
1_2_LE07_037034_20120725,1_2_LE07_037034_20120725,
1_2_LE07_037034_20120810,1_2_LE07_037034_20120810,
1_2_LE07_037034_20120826,1_2_LE07_037034_20120826,
1_2_LE07_037034_20120927,1_2_LE07_037034_20120927,
1_2_LE07_037034_20121013,1_2_LE07_037034_20121013,
1_2_LE07_037034_20130509,1_2_LE07_037034_20130509,
1_2_LE07_037034_20130525,1_2_LE07_037034_20130525,
1_2_LE07_037034_20130610,1_2_LE07_037034_20130610,
1_2_LE07_037034_20130626,1_2_LE07_037034_20130626,
1_2_LE07_037034_20130712,1_2_LE07_037034_20130712,
1_2_LE07_037034_20130728,1_2_LE07_037034_20130728,
1_2_LE07_037034_20130813,1_2_LE07_037034_20130813,
1_2_LE07_037034_20130829,1_2_LE07_037034_20130829,
1_2_LE07_037034_20130914,1_2_LE07_037034_20130914,
1_2_LE07_037034_20130930,1_2_LE07_037034_20130930,
1_2_LE07_037034_20131016,1_2_LE07_037034_20131016,
1_2_LE07_037034_20140512,1_2_LE07_037034_20140512,
1_2_LE07_037034_20140528,1_2_LE07_037034_20140528,
1_2_LE07_037034_20140613,1_2_LE07_037034_20140613,
1_2_LE07_037034_20140629,1_2_LE07_037034_20140629,
1_2_LE07_037034_20140715,1_2_LE07_037034_20140715,
1_2_LE07_037034_20140731,1_2_LE07_037034_20140731,
1_2_LE07_037034_20140816,1_2_LE07_037034_20140816,
1_2_LE07_037034_20140901,1_2_LE07_037034_20140901,
1_2_LE07_037034_20140917,1_2_LE07_037034_20140917,
1_2_LE07_037034_20141003,1_2_LE07_037034_20141003,
1_2_LE07_037034_20141019,1_2_LE07_037034_20141019,
1_2_LE07_037034_20150515,1_2_LE07_037034_20150515,
1_2_LE07_037034_20150531,1_2_LE07_037034_20150531,
1_2_LE07_037034_20150616,1_2_LE07_037034_20150616,
1_2_LE07_037034_20150702,1_2_LE07_037034_20150702,
1_2_LE07_037034_20150718,1_2_LE07_037034_20150718,
1_2_LE07_037034_20150803,1_2_LE07_037034_20150803,
1_2_LE07_037034_20150819,1_2_LE07_037034_20150819,
1_2_LE07_037034_20150904,1_2_LE07_037034_20150904,
1_2_LE07_037034_20150920,1_2_LE07_037034_20150920,
1_2_LE07_037034_20151006,1_2_LE07_037034_20151006,
1_2_LE07_037034_20151022,1_2_LE07_037034_20151022,
1_2_LE07_037034_20160517,1_2_LE07_037034_20160517,
1_2_LE07_037034_20160618,1_2_LE07_037034_20160618,
1_2_LE07_037034_20160704,1_2_LE07_037034_20160704,
1_2_LE07_037034_20160720,1_2_LE07_037034_20160720,
1_2_LE07_037034_20160805,1_2_LE07_037034_20160805,
1_2_LE07_037034_20160821,1_2_LE07_037034_20160821,
1_2_LE07_037034_20160906,1_2_LE07_037034_20160906,
1_2_LE07_037034_20161008,1_2_LE07_037034_20161008,
1_2_LE07_037034_20161024,1_2_LE07_037034_20161024,
1_2_LE07_037034_20170504,1_2_LE07_037034_20170504,
1_2_LE07_037034_20170520,1_2_LE07_037034_20170520,
1_2_LE07_037034_20170605,1_2_LE07_037034_20170605,
1_2_LE07_037034_20170621,1_2_LE07_037034_20170621,
1_2_LE07_037034_20170707,1_2_LE07_037034_20170707,
1_2_LE07_037034_20170723,1_2_LE07_037034_20170723,
1_2_LE07_037034_20170808,1_2_LE07_037034_20170808,
1_2_LE07_037034_20170824,1_2_LE07_037034_20170824,
1_2_LE07_037034_20170925,1_2_LE07_037034_20170925,
1_2_LE07_037034_20171011,1_2_LE07_037034_20171011,
1_2_LE07_037034_20171027,1_2_LE07_037034_20171027,
1_2_LE07_037034_20180507,1_2_LE07_037034_20180507,
1_2_LE07_037034_20180523,1_2_LE07_037034_20180523,
1_2_LE07_037034_20180608,1_2_LE07_037034_20180608,
1_2_LE07_037034_20180624,1_2_LE07_037034_20180624,
1_2_LE07_037034_20180710,1_2_LE07_037034_20180710,
1_2_LE07_037034_20180726,1_2_LE07_037034_20180726,
1_2_LE07_037034_20180811,1_2_LE07_037034_20180811,
1_2_LE07_037034_20180827,1_2_LE07_037034_20180827,
2_LC08_036034_20130526,2_LC08_036034_20130526,
2_LC08_036034_20130611,2_LC08_036034_20130611,
2_LC08_036034_20130627,2_LC08_036034_20130627,
2_LC08_036034_20130713,2_LC08_036034_20130713,
2_LC08_036034_20130729,2_LC08_036034_20130729,
2_LC08_036034_20130814,2_LC08_036034_20130814,
2_LC08_036034_20130830,2_LC08_036034_20130830,
2_LC08_036034_20130915,2_LC08_036034_20130915,
2_LC08_036034_20131001,2_LC08_036034_20131001,
2_LC08_036034_20131017,2_LC08_036034_20131017,
2_LC08_036034_20140513,2_LC08_036034_20140513,
2_LC08_036034_20140529,2_LC08_036034_20140529,
2_LC08_036034_20140614,2_LC08_036034_20140614,
2_LC08_036034_20140630,2_LC08_036034_20140630,
2_LC08_036034_20140716,2_LC08_036034_20140716,
2_LC08_036034_20140801,2_LC08_036034_20140801,
2_LC08_036034_20140817,2_LC08_036034_20140817,
2_LC08_036034_20140902,2_LC08_036034_20140902,
2_LC08_036034_20140918,2_LC08_036034_20140918,
2_LC08_036034_20141004,2_LC08_036034_20141004,
2_LC08_036034_20141020,2_LC08_036034_20141020,
2_LC08_036034_20150430,2_LC08_036034_20150430,
2_LC08_036034_20150516,2_LC08_036034_20150516,
2_LC08_036034_20150601,2_LC08_036034_20150601,
2_LC08_036034_20150617,2_LC08_036034_20150617,
2_LC08_036034_20150703,2_LC08_036034_20150703,
2_LC08_036034_20150719,2_LC08_036034_20150719,
2_LC08_036034_20150804,2_LC08_036034_20150804,
2_LC08_036034_20150820,2_LC08_036034_20150820,
2_LC08_036034_20150905,2_LC08_036034_20150905,
2_LC08_036034_20150921,2_LC08_036034_20150921,
2_LC08_036034_20151007,2_LC08_036034_20151007,
2_LC08_036034_20151023,2_LC08_036034_20151023,
2_LC08_036034_20160502,2_LC08_036034_20160502,
2_LC08_036034_20160518,2_LC08_036034_20160518,
2_LC08_036034_20160603,2_LC08_036034_20160603,
2_LC08_036034_20160619,2_LC08_036034_20160619,
2_LC08_036034_20160705,2_LC08_036034_20160705,
2_LC08_036034_20160721,2_LC08_036034_20160721,
2_LC08_036034_20160806,2_LC08_036034_20160806,
2_LC08_036034_20160822,2_LC08_036034_20160822,
2_LC08_036034_20160907,2_LC08_036034_20160907,
2_LC08_036034_20160923,2_LC08_036034_20160923,
2_LC08_036034_20161009,2_LC08_036034_20161009,
2_LC08_036034_20161025,2_LC08_036034_20161025,
2_LC08_036034_20170505,2_LC08_036034_20170505,
2_LC08_036034_20170521,2_LC08_036034_20170521,
2_LC08_036034_20170606,2_LC08_036034_20170606,
2_LC08_036034_20170622,2_LC08_036034_20170622,
2_LC08_036034_20170708,2_LC08_036034_20170708,
2_LC08_036034_20170724,2_LC08_036034_20170724,
2_LC08_036034_20170809,2_LC08_036034_20170809,
2_LC08_036034_20170825,2_LC08_036034_20170825,
2_LC08_036034_20170910,2_LC08_036034_20170910,
2_LC08_036034_20170926,2_LC08_036034_20170926,
2_LC08_036034_20171012,2_LC08_036034_20171012,
2_LC08_036034_20180524,2_LC08_036034_20180524,
2_LC08_036034_20180609,2_LC08_036034_20180609,
2_LC08_036034_20180625,2_LC08_036034_20180625,
2_LC08_036034_20180711,2_LC08_036034_20180711,
2_LC08_036034_20180727,2_LC08_036034_20180727,
2_LC08_036034_20180812,2_LC08_036034_20180812,
2_LC08_036034_20180828,2_LC08_036034_20180828,
2_LC08_037034_20130501,2_LC08_037034_20130501,
2_LC08_037034_20130517,2_LC08_037034_20130517,
2_LC08_037034_20130602,2_LC08_037034_20130602,
2_LC08_037034_20130618,2_LC08_037034_20130618,
2_LC08_037034_20130704,2_LC08_037034_20130704,
2_LC08_037034_20130720,2_LC08_037034_20130720,
2_LC08_037034_20130805,2_LC08_037034_20130805,
2_LC08_037034_20130821,2_LC08_037034_20130821,
2_LC08_037034_20130906,2_LC08_037034_20130906,
2_LC08_037034_20130922,2_LC08_037034_20130922,
2_LC08_037034_20131008,2_LC08_037034_20131008,
2_LC08_037034_20131024,2_LC08_037034_20131024,
2_LC08_037034_20140504,2_LC08_037034_20140504,
2_LC08_037034_20140520,2_LC08_037034_20140520,
2_LC08_037034_20140605,2_LC08_037034_20140605,
2_LC08_037034_20140621,2_LC08_037034_20140621,
2_LC08_037034_20140707,2_LC08_037034_20140707,
2_LC08_037034_20140723,2_LC08_037034_20140723,
2_LC08_037034_20140808,2_LC08_037034_20140808,
2_LC08_037034_20140824,2_LC08_037034_20140824,
2_LC08_037034_20140909,2_LC08_037034_20140909,
2_LC08_037034_20140925,2_LC08_037034_20140925,
2_LC08_037034_20141011,2_LC08_037034_20141011,
2_LC08_037034_20141027,2_LC08_037034_20141027,
2_LC08_037034_20150507,2_LC08_037034_20150507,
2_LC08_037034_20150608,2_LC08_037034_20150608,
2_LC08_037034_20150624,2_LC08_037034_20150624,
2_LC08_037034_20150710,2_LC08_037034_20150710,
2_LC08_037034_20150726,2_LC08_037034_20150726,
2_LC08_037034_20150811,2_LC08_037034_20150811,
2_LC08_037034_20150827,2_LC08_037034_20150827,
2_LC08_037034_20150912,2_LC08_037034_20150912,
2_LC08_037034_20150928,2_LC08_037034_20150928,
2_LC08_037034_20151014,2_LC08_037034_20151014,
2_LC08_037034_20160509,2_LC08_037034_20160509,
2_LC08_037034_20160525,2_LC08_037034_20160525,
2_LC08_037034_20160610,2_LC08_037034_20160610,
2_LC08_037034_20160626,2_LC08_037034_20160626,
2_LC08_037034_20160712,2_LC08_037034_20160712,
2_LC08_037034_20160728,2_LC08_037034_20160728,
2_LC08_037034_20160813,2_LC08_037034_20160813,
2_LC08_037034_20160829,2_LC08_037034_20160829,
2_LC08_037034_20160914,2_LC08_037034_20160914,
2_LC08_037034_20160930,2_LC08_037034_20160930,
2_LC08_037034_20161016,2_LC08_037034_20161016,
2_LC08_037034_20170512,2_LC08_037034_20170512,
2_LC08_037034_20170528,2_LC08_037034_20170528,
2_LC08_037034_20170613,2_LC08_037034_20170613,
2_LC08_037034_20170629,2_LC08_037034_20170629,
2_LC08_037034_20170715,2_LC08_037034_20170715,
2_LC08_037034_20170731,2_LC08_037034_20170731,
2_LC08_037034_20170816,2_LC08_037034_20170816,
2_LC08_037034_20170901,2_LC08_037034_20170901,
2_LC08_037034_20170917,2_LC08_037034_20170917,
2_LC08_037034_20171003,2_LC08_037034_20171003,
2_LC08_037034_20171019,2_LC08_037034_20171019,
2_LC08_037034_20180515,2_LC08_037034_20180515,
2_LC08_037034_20180531,2_LC08_037034_20180531,
2_LC08_037034_20180616,2_LC08_037034_20180616,
2_LC08_037034_20180702,2_LC08_037034_20180702,
2_LC08_037034_20180718,2_LC08_037034_20180718,
2_LC08_037034_20180803,2_LC08_037034_20180803,
2_LC08_037034_20180819,2_LC08_037034_20180819,
2_LC08_037034_20180904,2_LC08_037034_20180904,
